"Segundo etudos od Ipea (Instituto de Pesuqisa Econômica Aplicada), 89% das vítimas são","Segundo estudos do Ipea (Instituto de Pesquisa Econômica Aplicada), 89% das vítimas são"
"Ademai,qa falta de solidariedsade também exerce sua parcela de falta de","Ademais, a falta de solidariedade também exerce sua parcela de falta de"
"pesskas acaba sendo excluídas,mais de 1,7 milho de jovens não estudam nem trabalham,","pessoas acabam sendo excluídas, mais de 1,7 milhão de jovens não estudam nem trabalham,"
"Entretanto, nesse caso, ele edveria ter agido de odo que o negro  fosse inserido na","Entretanto, nesse caso, ele deveria ter agido de modo que o negro fosse inserido na"
numero dehabitatcs.,numero de habitantes.
"fcáilacesso à elas. O Estatuto do Desarmamento é imporrtantíssimo na proteção da vida, o","fácil acesso à elas. O Estatuto do Desarmamento é importantíssimo na proteção da vida, o"
"Principalmente as crianças, adoolescente e jovens que ainda freqüentam a escola, pois, é","Principalmente as crianças, adolescentes e jovens que ainda freqüentam a escola, pois, é"
"em propagandas, para o alívio de aolgumas dores mão tão graves.","em propagandas, para o alívio de algumas dores não tão graves."
"pensa menot do sociólogo, uma vez qve a maioria das mulheres grávidas não têm a liberdade","pensamento do sociólogo, uma vez que a maioria das mulheres grávidas não têm a liberdade"
"Abruptamentwe, l aborto já era documentado em antigas socieddades orientais com métodos","Abruptamente, o aborto já era documentado em antigas sociedades orientais com métodos"
"limite, a TV Lgobo teve que se retdratar ao vivo perante todo o país, pois então o","limite, a TV Globo teve que se retratar ao vivo perante todo o país, pois então o"
"risco de morte, muit os excluem o uso do preservativo achando não ser mais necessário  já","risco de morte, muitos excluem o uso do preservativo achando não ser mais necessário já"
este meio tecnológico de cultura eboa parte está diretamcnte relacionada as camada,este meio tecnológico de cultura e boa parte está diretamente relacionada as camadas
rrrecés.,revés.
"a mulhr sempre foi vista como inferior, em relçaão ao homem. Pode-se comprovar pelo","a mulher sempre foi vista como inferior, em relação ao homem. Pode-se comprovar pelo"
vestimentase em seguida passar por um constrangimejnto criminoso no qualméddicos papalva,vestimentas e em seguida passar por um constrangimento criminoso no qual médicos papalva
"que deram origem ao tefmo ""ake ews"" que tem o intuito de dfiamar o âmbito tanto político","que deram origem ao termo ""ake ews"" que tem o intuito de difamar o âmbito tanto político"
"dizia Platão, par a mover o mundo, o primeiro paso é mover a si mesmo .","dizia Platão, para mover o mundo, o primeiro passo é mover a si mesmo ."
"mentais no Brasil,só assim o tratamento dado ao Cringa será minmiizqdo.","mentais no Brasil,só assim o tratamento dado ao Cringa será minimizado."
"iúmeros remédios para diversos sintom as tais comofebre,dor de czabeça,dor","inúmeros remédios para diversos sintomas tais como febre,dor de cabeça,dor"
"as penitenciárias brasilleiras estão em situação de superlotação, fazendo com  que haja","as penitenciárias brasileiras estão em situação de superlotação, fazendo com que haja"
"futura carreira profissional, oque acarretaem muito tempo e recursos sendo investidos","futura carreira profissional, o que acarreta em muito tempo e recursos sendo investidos"
Saúde púboica do país deve continua o seu trabalho já cItado de conscientização com,Saúde pública do país deve continua o seu trabalho já citado de conscientização com
"A telenovela brasileira ""Carossel"",  exibida entre 2012 e 2013 no canal SBT (sistema","A telenovela brasileira ""Carrossel"", exibida entre 2012 e 2013 no canal SBT (sistema"
"rocessos de presos temporários, jna efetigvação de direitos básicos humanos, em uma","processos de presos temporários, na efetivação de direitos básicos humanos, em uma"
arrecaeado destinad o à arcar com os gastos gerados por esses ea outra parte à uam,arrecadado destinado à arcar com os gastos gerados por esses e a outra parte à uma
"Destaret, poder-se- taçar os caninhow para uma sociedade que ampare seus jovens e ajude","Destarte, poder-se- traçar os caminhos para uma sociedade que ampare seus jovens e ajude"
arrogantes e distanciados de uma vikda bem sucedida.,arrogantes e distanciados de uma vida bem sucedida.
"os percentuais são muito baixos, chegando a  30%.","os percentuais são muito baixos, chegando a 30%."
"popvlares da população, sendo assim, uma opção somente para a elite brasilweira. Dessa","populares da população, sendo assim, uma opção somente para a elite brasileira. Dessa"
Enfim se aankisar profundamente oministério da saude poderia se unir ainda mais com o,Enfim se analisar profundamente o ministério da saude poderia se unir ainda mais com o
"Em nossa atal constituiçao, tenos assegurados os direito igualitários para todos,","Em nossa atual constituiçao, temos assegurados os direito igualitários para todos,"
"que o Ministério Público adivertij diversas vezes, deste 2004, sober o riscoss de","que o Ministério Público adivertiu diversas vezes, deste 2004, sobre o riscos de"
dese 2019.,de 2019.
silenciamento mIdiático.,silenciamento midiático.
"meio de jornais e recursos midiáticos- sobrre todos os proketos que surgirem. Além disso,","meio de jornais e recursos midiáticos- sobre todos os projetos que surgirem. Além disso,"
"de ixará ds exsitir após essa rápida felicidade acabar, promovcndo os índices de","deixará de existir após essa rápida felicidade acabar, promovendo os índices de"
do filósofo alemão Karl Marx: 'O dinheiro é a essência alienada dotrabalho e da,do filósofo alemão Karl Marx: ''O dinheiro é a essência alienada do trabalho e da
nacioanlidadebrasileira...,nacionalidade brasileira...
"atribuídopelo governo, todos nascem livres e guais com os mesmos doireitos já que não","atribuído pelo governo, todos nascem livres e iguais com os mesmos direitos já que não"
"figura doMinistério da saúde e daeducação, devwe incluir inteligência emocional como","figura do Ministério da saúde e da educação, deve incluir inteligência emocional como"
muitos impõem seus penszamentos como superiores e vedadeiros e rejeitam qualquer um que,muitos impõem seus pensamentos como superiores e verdadeiros e rejeitam qualquer um que
"atualmente no Brasil, a uma grade discusão sobre o madato da presidente DDilma","atualmente no Brasil, a uma grade discussão sobre o mandato da presidente Dilma"
sadáve.,saudável.
"modificqada com um gene yumano. Em seguida viieram os alimentos. Dcsse modo, os","modificada com um gene humano. Em seguida vieram os alimentos. Desse modo, os"
"proporcionar bons serviços san itários a todos, por meioda coleta e tratamento do esgoto","proporcionar bons serviços sanitários a todos, por meio da coleta e tratamento do esgoto"
Sabe-se que a valorizaço nacional autovalorizar-se é algo fnudamental em para uma,Sabe-se que a valorização nacional autovalorizar-se é algo fundamental em para uma
"grandes, podeno destacar os mais famosos acidente com o Césio-137,vazamentp de óleo na","grandes, podendo destacar os mais famosos acidente com o Césio-137,vazamento de óleo na"
"muitas pessoas fazem a aautomedicação. Os jovens, os mais adeptos da prática, esão muitas","muitas pessoas fazem a automedicação. Os jovens, os mais adeptos da prática, são muitas"
"como o ato de manifestqação fcrtificada na constituição. Assim, todos brasileiros devem","como o ato de manifestação certificada na constituição. Assim, todos brasileiros devem"
do precondeiito.,do preconceito.
"complicações, mas também a saúde mentakl,pois certas pessoas ficam tão  obsecadas pelo","complicações, mas também a saúde mental, pois certas pessoas ficam tão obsecadas pelo"
"consequentemente, pode nifluenciar na morte de um cidadão. Como exemplificaçoã, pode-se","consequentemente, pode influenciar na morte de um cidadão. Como exemplificação, pode-se"
"desfrute desse direito niuversal na práticaa. Nessa perspectiva, as dificuldades técnivas","desfrute desse direito universal na prática. Nessa perspectiva, as dificuldades técnicas"
"trazem históriasemocionantes, histórias essaes que ant es não eram consideradas.","trazem histórias emocionantes, histórias essas que antes não eram consideradas."
"pessoas, a fim de ppssibilitarinformaçãoconcretas sobre os tipos de acinas e","pessoas, a fim de possibilitar informação concretas sobre os tipos de vacinas e"
prol da garantia do s direitos khstituciona is.,prol da garantia dos direitos institucionais.
"inteiro,mas chegando ao final dele não fazem idéia o que leram, lheensinaram a juntar","inteiro, mas chegando ao final dele não fazem idéia do que leram, lhe ensinaram a juntar"
"pesoas, princiopalmente jovens, tentem se enc aixar um determinado padão para fazer","pessoas, principalmente jovens, tentem se encaixar um determinado padrão para fazer"
"comunidades carentes, por meio de um plano de me lhora na iinfrraestrutura das cidades, a","comunidades carentes, por meio de um plano de melhora na infraestrutura das cidades, a"
"conrta fraudes e roubos, ainda possui garanntia do Banco Fentral. Alm do mais, é notória","contra fraudes e roubos, ainda possui garantia do Banco Central. Além do mais, é notória"
um cidaão gay nessed naíses para pagar com a vida? Nascer.,um cidadão gay nesses países para pagar com a vida? Nascer.
"não só os indígenas sejam prejudicados, mas também toda a poulação brasileira. Asim,","não só os indígenas sejam prejudicados, mas também toda a população brasileira. Assim,"
ao poder leqislativo para elaborarem leis qjue punam ocm multas e suspensões todos os,ao poder legislativo para elaborarem leis que punam com multas e suspensões todos os
"pwelo mundo, se encaixando  também no cenário brasileiro. De acordo cm os dados, o Brasil","pelo mundo, se encaixando também no cenário brasileiro. De acordo com os dados, o Brasil"
"Me primeiro plano, é vital abordar que as campanhas de informação vacinação são","Em primeiro plano, é vital abordar que as campanhas de informação e vacinação são"
"responsável por manetr o status quo de uma pesoa. Conquanto, através do advento da","responsável por manter o status quo de uma pessoa. Conquanto, através do advento da"
"patriotismo não sre torne uma formwa distorcida de nacionalismo xenofóbico, ou uma mera","patriotismo não se torne uma forma distorcida de nacionalismo xenofóbico, ou uma mera"
em relação as doenças muita delas são autolimita das e são sas mais que afeta a,em relação as doenças muitas delas são autolimitadas e são as mais que afeta a
sitsemafinanceitro mundial.,sistema financeiro mundial.
deve persistir nos objetivos das manifestações para queeles tragam bdenefícios ao povo,deve persistir nos objetivos das manifestações para que eles tragam benefícios ao povo
"saneamento. Assim sendo, essas meddias irão amenizar os efeitos xda PL, caso essa seja","saneamento. Assim sendo, essas medidas irão amenizar os efeitos da PL, caso essa seja"
uma pessoa que cometeu um ero corrigível por i gnorância ou desifnormação da mesma forma,uma pessoa que cometeu um erro corrigível por ignorância ou desinformação da mesma forma
"nasce com a liberdade de escolher em qe ou não acreditar. Em um pís tão diversificado,","nasce com a liberdade de escolher em que ou não acreditar. Em um país tão diversificado,"
pelo Poder Judiciário. Sua utilização nãão acompanhada do número de vagas disponíveis com,pelo Poder Judiciário. Sua utilização não acompanhada do número de vagas disponíveis com
à ciência brasileiira chance de produção da vacina.,à ciência brasileira chances de produção da vacina.
Na modernidaddeo conceito de “mulher” (figura biológica) aindw recua a ddefinição,Na modernidade o conceito de “mulher” (figura biológica) ainda recua a definição
alerta e com medo de sir de casa. O drretimento das calotas polares por meio do,alerta e com medo de sair de casa. O derretimento das calotas polares por meio do
uma nova kvisão dos valores sociais.,uma nova visão dos valores sociais.
"atualidade. No a no dde 2040, o até então presidente dos Estados Uniods Donald Trump","atualidade. No ano de 2020, o até então presidente dos Estados Unidos Donald Trump"
"deve-se ao aumento da população, ou seja, quanto mais cidadãos maizs lixo. Para reerter","deve-se ao aumento da população, ou seja, quanto mais cidadãos mais lixo. Para reverter"
"cursos, e xcom a presença de conidados e célebres vítimas dessa ação social, nas quais","cursos, e com a presença de convidados e célebres vítimas dessa ação social, nas quais"
devida pós a morte ou cisas como tal. Tudo que vdm do descojnhecido interessa às,de vida pós a morte ou coisas como tal. Tudo que vem do desconhecido interessa às
"colaterais da vacina, como o autismo. Istuação essa,quue compromete o bemestar social de","colaterais da vacina, como o autismo. Situação essa, que compromete o bemestar social de"
"as sutuações que vivencia, não transformando elas , mas agravando-as.","as situações que vivencia, não transformando elas , mas agravando-as."
"trazem consigo prejuízos, sejma eles a desvirtuação do ser animal, quando o tratamos","trazem consigo prejuízos, sejam eles a desvirtuação do ser animal, quando o tratamos"
O único méétodo de se librrtar dessas algemas da internegt é fazwr o mesmo que um dos,O único método de se libertar dessas algemas da internet é fazer o mesmo que um dos
"Além disso, a razão que leva as pessosas a falaarem nouco sobre esse ssunto é a","Além disso, a razão que leva as pessoas a falarem pouco sobre esse assunto é a"
"caridade, mas ds justiça"". Para combater a fmoe no Brasil, é preciso dee políticas","caridade, mas de justiça"". Para combater a fome no Brasil, é preciso de políticas"
"Segundo o filósofo chinês Confúcio, não corrigir as falhas é o mesmo que cometer novos","Segundo o filósofo chinês Confúcio, não corrigir as falhas é o mesmo que cometer novos"
atrIbuída ao modode vidas das pesoas não-brancas surge dentro dewse contexto de,atribuída ao modo de vidas das pessoas não-brancas surge dentro desse contexto de
"problemática, o que é motivada não só pelas fake ews mas tambmé pelo ódio d e quem é","problemática, o que é motivada não só pelas fake news mas também pelo ódio de quem é"
"Quiçá, ass im, o Estado posa cumprir o seu papepl defendido por Thomas Hobbes com mais","Quiçá, assim, o Estado possa cumprir o seu papel defendido por Thomas Hobbes com mais"
"EaD(Ensino a Disfancia),porém há desafios talcomo as desigualdades sociais. Nessa","EaD(Ensino a Distancia),porém há desafios tal como as desigualdades sociais. Nessa"
"reforma que persiste intrinsecamente ligado à realidade dk país, seja  pelo projeto","reforma que persiste intrinsecamente ligado à realidade do país, seja pelo projeto"
"nova ei, os alunos terão maior carga horária esc olar, poderão escolher a matéria que","nova lei, os alunos terão maior carga horária escolar, poderão escolher a matéria que"
"causam dzanos morais, psicológicos, patrimoniais e até fíico em alguns casos.","causam danos morais, psicológicos, patrimoniais e até físico em alguns casos."
"danos crôlicos a socIedade, como o analfabetismo funcional, que infelizmente afeta","danos crônicos a sociedade, como o analfabetismo funcional, que infelizmente afeta"
"terrorismo . O ato de terrorismo nós não sabemos quando acoontecc e nem porque , e por","terrorismo . O ato de terrorismo nós não sabemos quando acontece e nem porque , e por"
"intuito dizer que alguém quis aparecer, ou se d estaco em aglo -, passam a trazer","intuito dizer que alguém quis aparecer, ou se destacou em algo -, passam a trazer"
"expresão, e sim de denuciar policia para a innvestigação da ocorrência.","expressão, e sim de denunciar policia para a investigação da ocorrência."
"covardes oas animais, práticas ilícitas como rinha de talo, excesso de mimos e cuidados,","covardes aos animais, práticas ilícitas como rinha de galo, excesso de mimos e cuidados,"
benefícios vio lógicos de da fé em indivíduos eeligiosos submetid os à a procedimentos,benefícios biológicos de da fé em indivíduos religiosos submetidos à a procedimentos
tebndo prob lcmaas.,tendo problemas.
"do entrave. Cofnorme Schopenhauer, os limites do acmpo de visão de uma pessoa dterminam","do entrave. Conforme Schopenhauer, os limites do campo de visão de uma pessoa determinam"
foi suficiente para debelar esamazela social.,foi suficiente para debelar essa mazela social.
"mercadio. Ao comprar alimentos, tant0 o cidadão rico quanto o pobre pwgam uma parte em","mercado. Ao comprar alimentos, tanto o cidadão rico quanto o pobre pagam uma parte em"
seria ótimo uma reforma asIsm.,seria ótimo uma reforma assim.
sociedademais facilitado e dcon mais oportunidades.,sociedade mais facilitado e com mais oportunidades.
ele tende a deixar hábitos prejudiciais a sua saúede e buscar uma alimentaçãomais,ele tende a deixar hábitos prejudiciais a sua saúde e buscar uma alimentação mais
que exerce importantte influênia para o crescimento desses problemas.,que exerce importante influência para o crescimento desses problemas.
a demografia r6asileira e o coronavírus.,a demografia brasileira e o coronavírus.
ivdaa.,vidas.
"e das escolas para a dseminaçãpo do conhecimento, consci entizando todas as etárias, por","e das escolas para a disseminação do conhecimento, conscientizando todas as etárias, por"
"os punir severamente, porque a impunidade gera mais vi0lência, quando nmcnores comentem","os punir severamente, porque a impunidade gera mais violência, quando menores comentem"
jndivíduos.,indivíduos.
"coronavír us, nos mostra que foram um dos piores eenáruios já vistos na história,como por","coronavírus, nos mostra que foram um dos piores cenários já vistos na história,como por"
"É evidente que nosso país vive tempos de reformas, onde, convcomotantemente, esgamos na","É evidente que nosso país vive tempos de reformas, onde, concomitantemente, estamos na"
ingerindo produt os com um altlo índicedeagrotóxicos.,ingerindo produtos com um alto índice de agrotóxicos.
"sintoma de umacultura que tem aveesão ao igualitarismi"".","sintoma de uma cultura que tem aversão ao igualitarismo""."
O expansioonismo agrícola decorente da demanda capitalista avança cada vez mais sobre,O expansionismo agrícola decorrente da demanda capitalista avança cada vez mais sobre
Meio Ambiente e Recursos Naturais Renováveis - IBAMA deverá investir em fisclização das,Meio Ambiente e Recursos Naturais Renováveis - IBAMA deverá investir em fiscalização das
"Os leit0res tmabém não podem sair perdendo. VCom essa polêmica, aumenta-se o interesse de","Os leitores também não podem sair perdendo. Com essa polêmica, aumenta-se o interesse de"
"Em suma, é indubitável que, para que o país tenha melhorsss condições socioeclhnômicas, o","Em suma, é indubitável que, para que o país tenha melhores condições socioeconômicas, o"
"trabalhar em equipc, respeitae o próximo, perder, e, persistir, contribuindo para um bom","trabalhar em equipe, respeitar o próximo, perder, e, persistir, contribuindo para um bom"
"Depreende-se, portanto, que os ""ddigita influencers"" têm um papel de grande relevância c","Depreende-se, portanto, que os ""digita influencers"" têm um papel de grande relevância e"
"corpo esculturalmente padroniazado, jvnto d e u m rosto sem imperfeições fazendo assim","corpo esculturalmente padronizado, junto de um rosto sem imperfeições fazendo assim"
"2.918,00 cerca de 43% do saláriode um homem branco graduad o, que é de R$ 6 .702,0.","2.918,00 cerca de 43% do salário de um homem branco graduado, que é de R$ 6.702,00."
"submisão desta. Em vista disso,ao longo que a sociedade avançou, essecnialmcnte, com a","submissão desta. Em vista disso,ao longo que a sociedade avançou, essencialmente, com a"
"presídios, o  hábito cultivado é tão somente apartar o indivíduo dq sociedade.","presídios, o hábito cultivado é tão somente apartar o indivíduo da sociedade."
condicionar sua c ultura e costumes. Seja prlo preconceito da sociedade. Sej pela,condicionar sua cultura e costumes. Seja pelo preconceito da sociedade. Seja pela
"mãe e do bebê. Com ispo, a previsão da Cart Magnaserá efetivada na nação.","mãe e do bebê. Com isso, a previsão da Carta Magna será efetivada na nação."
"para parturiente e para k nascituro. Desse modo,valendo desse respaldo dsua prática","para parturiente e para o nascituro. Desse modo, valendo desse respaldo sua prática"
"c0nasumo cfe tal grupo , que os seguem, nas redes sociais. Com o sucesso e o alto número","consumo de tal grupo , que os seguem, nas redes sociais. Com o sucesso e o alto número"
"Da mesma forma, um dos grandes contra versas de que a terra Terra não é redondaé o","Da mesma forma, um dos grandes contra versas de que a terra Terra não é redonda é o"
A flodresta Amazôica cuja maipr floresta tropical do munod está frequentemente sendo,A floresta Amazônica cuja maior floresta tropical do mundo está frequentemente sendo
"em um pais com uma grande potencialidade ec0nômica, petrolífera e turística, que stá","em um pais com uma grande potencialidade econômica, petrolífera e turística, que está"
protagonistas para dar exempo positivos e deixar sua marca em produtos comerciais. ,protagonistas para dar exemplo positivos e deixar sua marca em produtos comerciais. É
"preconceito. Aedmais, épreciso a criação de leis mais riorosas para evitar a dispersão","preconceito. Ademais, é preciso a criação de leis mais rigorosas para evitar a dispersão"
"polííticas e econômocas"". Portanto é perceptível a necessidade de consciengtizar a","políticas e econômicas"". Portanto é perceptível a necessidade de conscientizar a"
"que há falta de unidades especializadas neste tipo dde procedimento, bem como há falta de","que há falta de unidades especializadas neste tipo de procedimento, bem como há falta de"
"econômica, Sabenmos que nem todos podem ficar eem casa, pois precisa de dinheiro para mão","econômica, Sabemos que nem todos podem ficar em casa, pois precisa de dinheiro para não"
estarão os fazemdeiros e empresários.,estarão os fazendeiros e empresários.
"simuladores na Tera doambienta de Marte, studos minimizaram os problemas reduzindo o","simuladores na Terra do ambienta de Marte, estudos minimizaram os problemas reduzindo o"
conhecimento histórico do próprio país. Esta ausência ão se dá apenas a faltade,conhecimento histórico do próprio país. Esta ausência não se dá apenas a falta de
"A miniserie sob pressão relatar sistema de saúde no Brasiol, émdico Evendro seu e quipes","A minisserie sob pressão relatar sistema de saúde no Brasil, médico Evendro seu equipes"
se contrair tais doenças e somente restringe a indormaçãonece ssária ao público que está,se contrair tais doenças e somente restringe a informação necessária ao público que está
dispositivos EaD mostrqm-se como um dos principais divergentes ao rpogresso dessa,dispositivos EaD mostram-se como um dos principais divergentes ao progresso dessa
pess oas criandio páginas e discussões acerca da diferença entre mulheres e homens. Rgaças,pessoas criando páginas e discussões acerca da diferença entre mulheres e homens. Graças
"ainda maior, pois eles tê de levar em consideração a cura de pessoas qeu vivem em","ainda maior, pois eles têm de levar em consideração a cura de pessoas que vivem em"
durante os últimos miputos de uma partids.,durante os últimos minutos de uma partida.
sérios problemas de saúdc devid ao sedentarismo e a má alimenatção.,sérios problemas de saúde devido ao sedentarismo e a má alimentação.
condições e vida ddos presidiários brasleiros.,condições de vida dos presidiários brasileiros.
"algo semelhante que possa ocorrer no futuro, oou se yudo acontecre conforme as","algo semelhante que possa ocorrer no futuro, ou se tudo acontecer conforme as"
"A pocsia citada inicialmetne, com os argumentos expostos, não stá seguindo a mesma","A poesia citada inicialmente, com os argumentos expostos, não está seguindo a mesma"
aos 15 anos e é obrigada a csaar e a adiar planoos que tinha para o futuro. Fora de,aos 15 anos e é obrigada a casar e a adiar planos que tinha para o futuro. Fora de
o reconceito da polpulação em dicsuti r a questão socialmente.,o preconceito da população em discutir a questão socialmente.
dessa instituição possuir falhas qu e aparentam ser inerentse à sua existência.,dessa instituição possuir falhas que aparentam ser inerentes à sua existência.
"desempenho estudabntil de modo a graantir um ensino melhor, entretanto existem certos","desempenho estudantil de modo a garantir um ensino melhor, entretanto existem certos"
suposto entraue judickal.,suposto entrave judicial.
"pessoas ue se defendam é algo aceitváel, pois o policiamento não seencontra em todos","pessoas que se defendam é algo aceitável, pois o policiamento não se encontra em todos"
autocobrança e ansiedade somados a ma queda cada vez maior ed autoestima. A angústia e,autocobrança e ansiedade somados a uma queda cada vez maior de autoestima. A angústia e
populares em  todlo o mumdo.,populares em todo o mundo.
"eles a segvrznça,assim como ocorreu no Brooklyn, Estados Unidos, qve era considerado","eles a segurança, assim como ocorreu no Brooklyn, Estados Unidos, que era considerado"
"trabalhadoras, inteligentes, honestas, disciplinadase muito respeitosas e gratas . Eles","trabalhadoras, inteligentes, honestas, disciplinadas e muito respeitosas e gratas . Eles"
"vigente é formada por uma cultura doprivilégi, o qual foi herdado dos tempos da","vigente é formada por uma cultura do privilégio, o qual foi herdado dos tempos da"
"não posuem nenhum programa relacionado à educação sexual, situação consequente da","não possuem nenhum programa relacionado à educação sexual, situação consequente da"
"Evasãoescolar, falta de incentivo ao estudo, faolta de ceticismo e avaliação crítica,","Evasão escolar, falta de incentivo ao estudo, falta de ceticismo e avaliação crítica,"
importância saber os limoitea religiosos e sabervalorizar o que tanto a ciências faz. É,importância saber os limites religiosos e saber valorizar o que tanto a ciências faz . É
famíloia como a união entre duas pessoas. É importante destacar também quc família é um,família como a união entre duas pessoas. É importante destacar também que família é um
Qiantos detentow que ganham a liberdade  não voltam a praticar os crimes de antes? Uma,Quantos detentos que ganham a liberdade não voltam a praticar os crimes de antes? Uma
"cabsça, ou um pequ eno mal estar , haveria super lotaçãã em todos os meios de saúde.","cabeça, ou um pequeno mal estar , haveria super lotação em todos os meios de saúde."
universidade e o apoi da oplícia militar mantendo a seguraça.,universidade e o apoio da polícia militar mantendo a segurança.
ocasionar outros problemas mais graves. Comvirtude ao problema ? o goveno brasileiro,ocasionar outros problemas mais graves. Com virtude ao problema ? o governo brasileiro
"lado fíisco e mental, que não deixa de ser um tipo de vio lência, além do mqais, acabam","lado físico e mental, que não deixa de ser um tipo de violência, além do mais, acabam"
"liberdade, compreensão e respeito sãoalgumas das exigências para se combatera","liberdade, compreensão e respeito são algumas das exigências para se combater a"
nçaão. Aqui naa mudará.,nação. Aqui nada mudará.
paliativas que não s ãoeficazses e não atingem a raiz do problema.,paliativas que não são eficazes e não atingem a raiz do problema.
maior hierarquia jurídica do país- é dcver dos paisa graantia do direito à saúde das,maior hierarquia jurídica do país- é dever dos pais a garantia do direito à saúde das
"exemplo o arti go citado, “Todos sãooiguais perante a lei...”, isso acontefe? não!. a uma","exemplo o artigo citado, “Todos são iguais perante a lei...”, isso acontece? não!. a uma"
"e des cendentes, através do fortalecimento dc leis que criminaizam a inferiorização de","e descendentes, através do fortalecimento de leis que criminalizam a inferiorização de"
"negros por um criem não cometido. De forma análoga no Brasil, esa série retrata a","negros por um crime não cometido. De forma análoga no Brasil, essa série retrata a"
"opulaçõcs expostas às doenças o que ocorreu com os nativos americanos. Outrosism,","populações expostas às doenças o que ocorreu com os nativos americanos. Outrossim,"
"hospitalar melhor. Edssa forma,o Estado cumpriria o dever de garantir o direito da","hospitalar melhor. Dessa forma, o Estado cumpriria o dever de garantir o direito da"
preconceito é a parte amis abueta da mente humabna.,preconceito é a parte mais abjeta da mente humana.
Desa forma o estado p0deria trayt ar com igualdade as mulheres em vista de seus esforços,Dessa forma o estado poderia tratar com igualdade as mulheres em vista de seus esforços
"respeito das consequências de tais atos e, obviamente, prla falta de fiscalzação","respeito das consequências de tais atos e, obviamente, pela falta de fiscalização"
exponha os principais tiposde agressões sofridas por ela diariamente e a implicações,exponha os principais tipos de agressões sofridas por ela diariamente e as implicações
deveriwa ser aumentada e reforçada; campanhas fde concientizaçção nas escolas trazendo,deveria ser aumentada e reforçada; campanhas de concientização nas escolas trazendo
"See falarmps com um brasileiro qque reside em um país desenvolvido, co m certeza ele","Se falarmos com um brasileiro que reside em um país desenvolvido, com certeza ele"
"quue com o isolaemnto social o número de casos de mortes djiminuem, portanto, o ideal é","que com o isolamento social o número de casos de mortes diminuem, portanto, o ideal é"
"Portanto, adas as quesões  anteriormcnte problematizadas, são necessárias medidas para","Portanto, adas as questões anteriormente problematizadas, são necessárias medidas para"
"se manifesta, sepre é uma dcfota""","se manifesta, sempre é uma derrota"""
"preconceitp não é mais algo relacionado fala, mas em algo fíisco e que oferece risco","preconceito não é mais algo relacionado fala, mas em algo físico e que oferece risco"
é fato quue a  realidade apresentada pela favela de Rio daspedras pode srr relacionada a,é fato que a realidade apresentada pela favela de Rio das pedras pode ser relacionada a
"número de criminalid ade e violência no Brasil tem provocad0, simultaneamente, o aumento","número de criminalidade e violência no Brasil tem provocado, simultaneamente, o aumento"
"Além disso, fica evdente que lgumas instituiçõses são ttoalmente a favor do “marco","Além disso, fica evidente que algumas instituições são totalmente a favor do “marco"
"patrimônios hisytóricos porque são eles que fazen parte da historia da humanidade e, tem","patrimônios históricos porque são eles que fazem parte da historia da humanidade e, tem"
"Não obstante, se h algo que as aglomerações no Leblon tem reveldao é a existêncisa de um","Não obstante, se há algo que as aglomerações no Leblon tem revelado é a existência de um"
DUDH como um direitionaliável e valorsocial.,DUDH como um direito inaliável e valor social.
"subterfúgios controladoss a fim de resolver essa inercial problemática ,diante desse","subterfúgios controlados a fim de resolver essa inercial problemática , diante desse"
"A Constituiição de 1988, garante ao povo brasileiro o amplo aesso à saúde, materializado","A Constituição de 1988, garante ao povo brasileiro o amplo acesso à saúde, materializado"
"o número de adepto s deste exetrcício, enxcrga-se o declínio da emissão de gases novivos à","o número de adeptos deste exercício, enxerga-se o declínio da emissão de gases nocivos à"
característiac. Tais mensagens acessíveis instigam simptaizantes a seguir com esse,característica. Tais mensagens acessíveis instigam simpatizantes a seguir com esse
"É notório que não hávagaspara toos os presos do país, razão pela qual a primeira","É notório que não há vagas para todos os presos do país, razão pela qual a primeira"
"o indivíduo for procurar um empreko, participar de vestibulares, etc.","o indivíduo for procurar um emprego, participar de vestibulares, etc."
"Além disso, é relevante ressaltar que com a ausência de trabalho gera como conseq uências","Além disso, é relevante ressaltar que com a ausência de trabalho gera como consequências"
" presente e parte cultural desse território, ainda mais quando uma pessoa de dxtrema","presente e parte cultural desse território, ainda mais quando uma pessoa de extrema"
"Isso só mostra a fala de tespeito que a nossa sociedade tem com as mulheres, m uma","Isso só mostra a falta de respeito que a nossa sociedade tem com as mulheres, m uma"
"assuntos tratados nas redes s ociais prejudicam uma parte da população, potr isso ocorre","assuntos tratados nas redes sociais prejudicam uma parte da população, por isso ocorre"
"tal ótica, percebe-se que para o progreseo da spociiedade,é impdrescindível o","tal ótica, percebe-se que para o progresso da sociedade,é imprescindível o"
"é algo muito bom e deve ser muito comemorado, mas a derota tambéém deve saber ser aceita","é algo muito bom e deve ser muito comemorado, mas a derrota também deve saber ser aceita"
"responsáveis a compraremutensílios, visando uma didáticavirtual.","responsáveis a comprarem utensílios, visando uma didática virtual."
Usar um medicamento de modo jinapropriado traz consequências a população como: reaçõess,Usar um medicamento de modo inapropriado traz consequências a população como: reações
"O armamento civil, portanto, não resulta na melhkr forma de atenuar  a insegurança","O armamento civil, portanto, não resulta na melhor forma de atenuar a insegurança"
